nodegoat ID,Object ID,Name,Region,[GPS Location] Geometry
ngQX0I48cRXI9RnUaRJ2bfnNrRE,13561704,Nif-Olympos,Lydia,"{""type"": ""Point"", ""coordinates"": [27.417310000000004, 38.42621]}"
ngRY0l58dSoJ6SoFbS63dgoGsCF,13561705,Karabel,Ionia,"{""type"": ""Point"", ""coordinates"": [27.5, 38.4]}"
ngSZ0q68eTpKcTpEcTL40hpXtDG,13561706,Belkahve,Aiolis,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[27.286434173583984, 38.44915237890254], [27.291240692138672, 38.449354036185134], [27.29750633239746, 38.450631185888255], [27.301797866821286, 38.452916555255946], [27.30566024780273, 38.45513463865461], [27.31003761291504, 38.45748707683478], [27.31415748596191, 38.45997385664507], [27.31862068176269, 38.4632670276956], [27.324285507202152, 38.46561920067743], [27.329349517822262, 38.46703046764414], [27.333984375, 38.46837450574609], [27.338018417358402, 38.470256117005015]]}]}"
ngYF1o28kZlQ2ZvMiYH05nvVzJM,13561712,Eirenopolis,Cilicia Pedias,"{""type"": ""Point"", ""coordinates"": [36.4669675, 37.2513675]}"
ngGN2G08sGtYsHdUqHP81vdfhHa,13561720,Küçük Yamanlar,Aiolis,"{""type"": ""Point"", ""coordinates"": [27.136013287919653, 38.52665754007256]}"
ngIP2E28uJvAtJfIsIB04xfBjIc,13561722,Ada Tepe,Ionia,"{""type"": ""Point"", ""coordinates"": [27.15700133431135, 38.5506128967803]}"
ngFM1F98rFcXqGcBpF07rucKgFT,13562119,Aspendos,Pamphylia,"{""type"": ""Point"", ""coordinates"": [31.172222, 36.938889]}"
ngLS2H58xLSD0MijvMk35aiQmNZ,13562125,Sillyon,Pamphylia,"{""type"": ""Point"", ""coordinates"": [30.987000436787998, 36.991177040983]}"
ngSZ3K28eUZKdTpOcSr0dhpHtSG,13562132,Perge,Pamphylia,"{""type"": ""Point"", ""coordinates"": [30.854671, 36.9618175]}"
ngEL4I48qEVW4FbAoFd2otbJfFS,13562144,Attaleia,Pamphylia,"{""type"": ""Point"", ""coordinates"": [30.705675999999997, 36.887059]}"
ngJQ4J98vKwB1KgXtJ074ygWkLX,13562149,Selge,Pamphylia,"{""type"": ""Point"", ""coordinates"": [31.126314999999998, 37.225411]}"
ngPW5X58bRGH9QmDzP635emEqPD,13562155,Pednelissos,Pamphylia,"{""type"": ""Point"", ""coordinates"": [30.935082666667, 37.213573]}"
ngYF6G48kYFQ6ZvsiYx24nvxzYs,13562364,Termessos,Pamphylia,"{""type"": ""Point"", ""coordinates"": [30.467197, 36.982996]}"
ngEL7y08qErWrFbQoF18qtbdfEy,13562370,Ariassos,Pamphylia,"{""type"": ""Point"", ""coordinates"": [30.471113499999998, 37.1808705]}"
ngJQ7z58vJgBuKgRtK637ygikKd,13562375,Podalia,Lykia,"{""type"": ""Point"", ""coordinates"": [29.921985135002338, 36.602538905643705]}"
ngOV8A08aQVGaPlCyPH82dlPpPi,13562380,Akalissos,Lykia,"{""type"": ""Point"", ""coordinates"": [30.214889799181925, 36.535274786492174]}"
ngSZ8q48eTpK4TpqcSr29hpLtTm,13562384,Idebessos,Lykia,"{""type"": ""Point"", ""coordinates"": [30.202995000000005, 36.554976]}"
ngWD8u88iWtO8XtAgX961ltrxYK,13562388,Korydalla,Lykia,"{'object': {'nodegoat_id': 'ngWD8u88iWtO8XtAgX961ltrxYK', 'object_id': 13562388, 'object_name': 'Korydalla', 'object_name_plain': None, 'object_name_style': [], 'object_style': [], 'object_sources': [], 'object_version': '', 'object_dating': '2022-12-20T18:07:23Z'}, 'object_definitions': {'35464': {'object_description_id': 35464, 'object_definition_ref_object_id': None, 'object_definition_value': 'Korydalla', 'object_definition_sources': [], 'object_definition_style': []}, '35470': {'object_description_id': 35470, 'object_definition_ref_object_id': 11945199, 'object_definition_value': 'None', 'object_definition_sources': [], 'object_definition_style': []}, '37737': {'object_description_id': 37737, 'object_definition_ref_object_id': 14000920, 'object_definition_value': 'Lykia', 'object_definition_sources': [], 'object_definition_style': []}, '35467': {'object_description_id': 35467, 'object_definition_ref_object_id': None, 'object_definition_value': 'https://topostext.org/place/364303UKor', 'object_definition_sources': [], 'object_definition_style': []}, '45617': {'object_description_id': 45617, 'object_definition_ref_object_id': [13960730], 'object_definition_value': ['Coastal'], 'object_definition_sources': [], 'object_definition_style': []}, '35469': {'object_description_id': 35469, 'object_definition_ref_object_id': None, 'object_definition_value': 'Located on the southern Lykian coast.', 'object_definition_sources': [], 'object_definition_style': []}, '45313': {'object_description_id': 45313, 'object_definition_ref_object_id': [14016049, 13814003], 'object_definition_value': ['Epigraphic', 'Chance Find'], 'object_definition_sources': [], 'object_definition_style': []}, '38059': {'object_description_id': 38059, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '45314': {'object_description_id': 45314, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}}, 'object_subs': []}"
ngPW0H38bQGH6QmPzP41aemIqQj,13562403,Rhodia,Lykia,"{""type"": ""Point"", ""coordinates"": [30.2674647, 36.3891526]}"
ngXE1J18jYkP5YuPhXG93muCyIL,13562411,Gagai,Lykia,"{'object': {'nodegoat_id': 'ngXE1J18jYkP5YuPhXG93muCyIL', 'object_id': 13562411, 'object_name': 'Gagai', 'object_name_plain': None, 'object_name_style': [], 'object_style': [], 'object_sources': [], 'object_version': '', 'object_dating': '2023-03-21T08:54:49Z'}, 'object_definitions': {'35464': {'object_description_id': 35464, 'object_definition_ref_object_id': None, 'object_definition_value': 'Gagai', 'object_definition_sources': [], 'object_definition_style': []}, '35470': {'object_description_id': 35470, 'object_definition_ref_object_id': 11945199, 'object_definition_value': 'None', 'object_definition_sources': [], 'object_definition_style': []}, '37737': {'object_description_id': 37737, 'object_definition_ref_object_id': 14000920, 'object_definition_value': 'Lykia', 'object_definition_sources': [], 'object_definition_style': []}, '35466': {'object_description_id': 35466, 'object_definition_ref_object_id': None, 'object_definition_value': 'https://gazetteer.dainst.org/place/2104047', 'object_definition_sources': [], 'object_definition_style': []}, '35467': {'object_description_id': 35467, 'object_definition_ref_object_id': None, 'object_definition_value': 'https://topostext.org/place/363304UGag', 'object_definition_sources': [], 'object_definition_style': []}, '45617': {'object_description_id': 45617, 'object_definition_ref_object_id': [13960730], 'object_definition_value': ['Coastal'], 'object_definition_sources': [], 'object_definition_style': []}, '35469': {'object_description_id': 35469, 'object_definition_ref_object_id': None, 'object_definition_value': 'Γάγαι - Gagai, robbed-out traces of a once-significant coastal settlement, S of Mavikent', 'object_definition_sources': [], 'object_definition_style': []}, '45313': {'object_description_id': 45313, 'object_definition_ref_object_id': [13814003, 13814004], 'object_definition_value': ['Chance Find', 'Literary'], 'object_definition_sources': [], 'object_definition_style': []}, '38059': {'object_description_id': 38059, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '45314': {'object_description_id': 45314, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}}, 'object_subs': []}"
ngPW8f18bPGHaQmXzQ296emCqQD,13563081,Nymphaion,Lydia,"{""type"": ""Point"", ""coordinates"": [27.408639, 38.417214]}"
ngTA8r58fUgL6UqjdVM35iqCuTn,13563085,Leukai,Aiolis,"{""type"": ""Point"", ""coordinates"": [26.856796, 38.546745]}"
ngAH9u28mCRS3BxEkAJ04pxJbBu,13563092,Neandria,Troad,"{""type"": ""Point"", ""coordinates"": [26.25991885767098, 39.72860381232259]}"
ngBI9v38nDIT5CyXlCK1mqyQcDP,13563093,Assos,Troad,"{""type"": ""Point"", ""coordinates"": [26.337061, 39.490601]}"
ngPW8f18bPGHaQmXzRI9aemkqQD,13563181,Kremna,Pamphylia,"{""type"": ""Point"", ""coordinates"": [30.695398, 37.4958065]}"
ngUB8s68gWLM9VrseU746jrHvWI,13563186,Komana,Pamphylia,"{""type"": ""Point"", ""coordinates"": [30.314318666667, 37.322094333333]}"
ngEL9y68qFVW6FbcoGX4ptbJfES,13563196,Melanippe,Lykia,"{""type"": ""Point"", ""coordinates"": [30.405826640252, 36.184457048803]}"
ngTA0L78fTKL1UqLdVC5fiqCuTn,13563207,Arykanda,Lykia,"{""type"": ""Point"", ""coordinates"": [30.059618179197493, 36.51291459305693]}"
ngBI1X58nCoToCyrlB637qyGcMP,13563215,Myra,Lykia,"{""type"": ""Point"", ""coordinates"": [29.986046475897506, 36.25787794831501]}"
ngIP2E28uJvAtJfEsI307xfFjKW,13563222,Andriake,Lykia,"{""type"": ""Point"", ""coordinates"": [29.95639214093235, 36.226102173556015]}"
ngNU2J78zOEFxOkRxNG5zckAoPB,13563227,Kyaneai,Lykia,"{""type"": ""Point"", ""coordinates"": [29.815112365530272, 36.245718088246704]}"
ngDK4D38pFKVqEaDnEW18saAeER,13563243,Simena,Lykia,"{""type"": ""Point"", ""coordinates"": [29.862586580625145, 36.19118817906406]}"
ngLS5X18xMCD5MiDvL293aikmLf,13563251,Arneai,Lykia,"{""type"": ""Point"", ""coordinates"": [29.864327333332998, 36.434125]}"
ngPW5X58bRGH9QmDzPo3cemMqQD,13563255,Choma,Lykia,"{""type"": ""Point"", ""coordinates"": [29.820042, 36.63608]}"
ngWD1E08iXDO1XtugXP84ltBxHK,13563310,Pythagoreion,Ionia,"{""type"": ""Point"", ""coordinates"": [26.942597, 37.689919]}"
ngTA8r58fUgL6UqjdVM30iqGuVH,13563585,Neisa,Lykia,"{""type"": ""Point"", ""coordinates"": [29.62603127366605, 36.44095080288601]}"
ngXE8v98jXkP1YuJhZG71muoyXr,13563589,Aperlai,Lykia,"{""type"": ""Point"", ""coordinates"": [29.784186999999996, 36.159016333333]}"
ngMT0E08yMzE1NjYwM182bjBnMA,13563600,Apollonia,Lykia,"{""type"": ""Point"", ""coordinates"": [29.7637815, 36.1868365]}"
ngZG1D38lZmR5AwDjAy1joykaAN,13563613,Antiphellos,Lykia,"{""type"": ""Point"", ""coordinates"": [29.634903671087073, 36.199904602651415]}"
ngKR2G48wMRCxLhYuKj2wzhflMY,13563624,Strongyle,Aegean Islands,"{""type"": ""Point"", ""coordinates"": [29.6322511, 36.1069237]}"
ngDK4D38pFKVqEaDnEc1qsaAeFR,13564143,Kastellorizo Megisti,Lykia,"{""type"": ""Point"", ""coordinates"": [29.6, 36.2]}"
ngXE1J18jYkPjYuFhYG9jmuCyIL,13571411,Phellos,Lykia,"{""type"": ""Point"", ""coordinates"": [29.665077666667, 36.242433333333]}"
ngXE3B78jZEP9YuXhXG51muQyXr,13571437,Kandyba,Lykia,"{""type"": ""Point"", ""coordinates"": [29.664586837473617, 36.31532422521975]}"
ngJQ4J98vKwB9KghtLC70ygekLX,13571449,Rhoge,Aegean Islands,"{""type"": ""Point"", ""coordinates"": [29.4958626, 36.1586541]}"
ngNU5Z38zOaFyOkBxOm14ckAoOB,13571453,Patara,Lykia,"{""type"": ""Point"", ""coordinates"": [29.31530230733209, 36.26136632531425]}"
ngDK6x98pDaVqEaDnFM74saSeFR,13571469,Letoon,Lykia,"{""type"": ""Point"", ""coordinates"": [29.289840197561052, 36.33184059862365]}"
ngDK9b58pDKV7EabnE63nsaEeEx,13571495,Arsada,Lykia,"{""type"": ""Point"", ""coordinates"": [29.410971000000004, 36.5020725]}"
ngEL1E88qELWoFbcoFN69tbNfFy,13571518,Pinara,Lykia,"{""type"": ""Point"", ""coordinates"": [29.2583130103946, 36.48911684767689]}"
ngQX3I08cRnI4RngaQ18cfnJrQk,13571530,Sidyma,Lykia,"{""type"": ""Point"", ""coordinates"": [29.205370285893952, 36.40136762587053]}"
ngWD3A68iYNO8XtOgW747ltBxWK,13571536,Kalabantia,Lykia,"{""type"": ""Point"", ""coordinates"": [29.130145025575064, 36.42550274599714]}"
ngZG3D98lZmRmAwtjBS7lowEaAN,13572039,Tlos,Lykia,"{""type"": ""Point"", ""coordinates"": [29.42016306508213, 36.55413039513416]}"
ngRY5D78dRIJ2SoNbR858goWsRF,13572057,Karmylessos,Lykia,"{""type"": ""Point"", ""coordinates"": [29.093715500000002, 36.5767505]}"
ngZG6H58lZwR9AwpjZI35owEaAN,13572065,Telmessos,Lykia,"{""type"": ""Point"", ""coordinates"": [29.11743012031782, 36.618370519890696]}"
ngXE8v98jXkP1YuThZQ79muYyYr,13572089,Kadyanda,Lykia,"{""type"": ""Point"", ""coordinates"": [29.235408045534697, 36.71530009283403]}"
ngHO9b98tIuZ2IePrHA74weWiJV,13572099,Araksa,Lykia,"{""type"": ""Point"", ""coordinates"": [29.36888736101979, 36.74571098151618]}"
ngRY0l58dSYJdSoJbTK36goEsCF,13572105,Oinoanda,Lykia,"{""type"": ""Point"", ""coordinates"": [29.55220576572881, 36.81016006737883]}"
ngWD1E08iXDO4XtEgWF84ltLxHK,13572110,Oktapolis,Lykia,"{""type"": ""Point"", ""coordinates"": [28.931201385284314, 36.82001635701827]}"
ngZG1D38lAmR5AwpjZS13oykaAN,13572113,Daidala,Lykia,"{""type"": ""Point"", ""coordinates"": [28.965397813210355, 36.74287975121853]}"
ngNU7Z98zPEFxOkZxNG70ckioOB,13572979,Pilavtepe,Karia,"{""type"": ""Point"", ""coordinates"": [27.707176208496097, 37.29945596744219]}"
ngHO9b98tIuZ2IePrHg7sweUiJV,13573399,At Ovasi Mevkii,Ionia,"{""type"": ""Point"", ""coordinates"": [27.32944444444444, 37.69916666666666]}"
ngNU2J78zOEFxOkZxOm52ckSoOB,13573527,Assyria,Other,"{""type"": ""Point"", ""coordinates"": [43.245189149223, 36.105114100837]}"
ngKR5W08wKxC4LhCuK184zhblLe,13573550,Kuyulu Kaya,Aiolis,"{""type"": ""Point"", ""coordinates"": [27.088417053996583, 38.9881037881287]}"
ngKR7a68wKxCvLhauKD4uzhLlLe,13573576,Mazılı,Aiolis,"{""type"": ""Point"", ""coordinates"": [26.971661230162304, 39.12578617369459]}"
ngCJ6w88oCJUoDzQmCL61rzVdCw,13573668,Çamçalık Mevkii,Karia,"{""type"": ""Point"", ""coordinates"": [28.039650276194365, 36.68842387243288]}"
ngWD3A68iYNO8XtSgX74hltTxXK,13574336,Amos,Karia,"{""type"": ""Point"", ""coordinates"": [28.264929440117157, 36.75618134925591]}"
ngXE3B78jZEP9YuXhY85kmuGyXr,13574337,Alinda,Karia,"{""type"": ""Point"", ""coordinates"": [27.826907103718654, 37.55958795211235]}"
ngZG3D98lZmRmAwxjBI72owMaZN,13574339,Tisna,Aiolis,"{""type"": ""Point"", ""coordinates"": [27.072488, 38.783877]}"
ngVC0Z98hWCN0WstfW07iksSwGJ,13575209,Telandros,Lykia,"{""type"": ""Point"", ""coordinates"": [28.91627, 36.6745405]}"
ngZG1D38lBGRjAwNjZI1loykaAN,13575213,Lydai,Lykia,"{""type"": ""Point"", ""coordinates"": [28.857562000000005, 36.614695]}"
ngCJ1C68oDpU0DzGmDL46rzHdNQ,13575216,Krya,Karia,"{""type"": ""Point"", ""coordinates"": [28.865462035762608, 36.69801365917643]}"
ngHO2D18tIOZ6IebrJQ9sweWiHV,13575221,Lissa,Karia,"{""type"": ""Point"", ""coordinates"": [28.83837709974636, 36.669712427171255]}"
ngKR2G48wMRCwLheuKT24zhblKe,13575224,Kalynda,Karia,"{""type"": ""Point"", ""coordinates"": [28.8342181642255, 36.75172766235363]}"
ngOV2K88aObGzPlGyOn60dljpQC,13575228,Passanda,Karia,"{""type"": ""Point"", ""coordinates"": [28.655113927990605, 36.77616157685396]}"
ngSZ3K28eUZKcTpKcSL0ehpjtSm,13575232,Prinassos,Karia,"{'object': {'nodegoat_id': 'ngSZ3K28eUZKcTpKcSL0ehpjtSm', 'object_id': 13575232, 'object_name': 'Prinassos', 'object_name_plain': None, 'object_name_style': [], 'object_style': [], 'object_sources': [], 'object_version': '', 'object_dating': '2022-12-21T08:33:16Z'}, 'object_definitions': {'35464': {'object_description_id': 35464, 'object_definition_ref_object_id': None, 'object_definition_value': 'Prinassos', 'object_definition_sources': [], 'object_definition_style': []}, '35470': {'object_description_id': 35470, 'object_definition_ref_object_id': 11945194, 'object_definition_value': 'Western Anatolia', 'object_definition_sources': [], 'object_definition_style': []}, '37737': {'object_description_id': 37737, 'object_definition_ref_object_id': 12409556, 'object_definition_value': 'Karia', 'object_definition_sources': [], 'object_definition_style': []}, '35465': {'object_description_id': 35465, 'object_definition_ref_object_id': None, 'object_definition_value': 'https://pleiades.stoa.org/places/606358', 'object_definition_sources': [], 'object_definition_style': []}, '35467': {'object_description_id': 35467, 'object_definition_ref_object_id': None, 'object_definition_value': 'https://topostext.org/place/368285UPri', 'object_definition_sources': [], 'object_definition_style': []}, '45617': {'object_description_id': 45617, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '35469': {'object_description_id': 35469, 'object_definition_ref_object_id': None, 'object_definition_value': 'Locations of the settlement has not been determined, but it should be located on the Karian Chersonesos.', 'object_definition_sources': [], 'object_definition_style': []}, '45313': {'object_description_id': 45313, 'object_definition_ref_object_id': [13814004], 'object_definition_value': ['Literary'], 'object_definition_sources': [], 'object_definition_style': []}, '38059': {'object_description_id': 38059, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '45314': {'object_description_id': 45314, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}}, 'object_subs': []}"
ngUB3Y48gVrMhVrYeVD28jrJvUI,13575234,Pyrnos,Karia,"{""type"": ""Point"", ""coordinates"": [28.445529, 36.885007]}"
ngYF3C88kYvQlZvoiZR6knvxzZs,13575238,Physkos,Karia,"{""type"": ""Point"", ""coordinates"": [27.69225206021886, 37.18322025765064]}"
ngDK4D38pFKV3EaHnEM17saSeER,13575243,Euthenai,Karia,"{""type"": ""Point"", ""coordinates"": [28.255034505797298, 36.9319261667689]}"
ngGN4G68sHXYtHdGqGP4tvdHhHa,13575246,Amnista,Karia,"{""type"": ""Point"", ""coordinates"": [28.185205, 36.945624]}"
ngIP4I88uJfA9JfWsIB62xfhjJc,13575248,Kastabos,Karia,"{""type"": ""Point"", ""coordinates"": [28.176816, 36.787594]}"
ngMT5Y28yNTE7NjUwMl07bjFnMg,13575252,Syrna,Karia,"{""type"": ""Point"", ""coordinates"": [28.18163460346198, 36.71542036830853]}"
ngPW5X58bRGH8QmXzQ636emYqQj,13575255,Tymnos,Karia,"{""type"": ""Point"", ""coordinates"": [28.062243000000002, 36.690466]}"
ngOV8A08aQVGyPliyPn80dlPpOi,13575280,Karamattepe,Lydia,"{""type"": ""Point"", ""coordinates"": [27.39166259765625, 38.35565723364132]}"
ngPW8f18bPGHbQmHzPY9aemMqQD,13575281,Ballıcaoluk,Lydia,"{""type"": ""Point"", ""coordinates"": [27.402820587158203, 38.37732658291656]}"
ngQX8C28cSXIcRngaQZ02fnRrQk,13575282,Dağkızılca,Lydia,"{""type"": ""Point"", ""coordinates"": [27.382049560546875, 38.319572129252265]}"
ngSZ8q48eTpK5TpicSL2dhpPtUG,13575284,Başpınar,Lydia,"{""type"": ""Point"", ""coordinates"": [27.3504638671875, 38.34165619279592]}"
ngXE6F38jXOP5YuLhX415muwyXr,13575463,Gargara,Troad,"{""type"": ""Point"", ""coordinates"": [26.52054964779236, 39.540227469398694]}"
ngHO7x38tJYZtIePrHA13weAiHb,13575473,Old Gargara,Troad,"{""type"": ""Point"", ""coordinates"": [26.52494430541992, 39.57182223734374]}"
ngXE1J18jYkPjYuvhYw9imuKyIL,13575511,Balıklıova,Ionia,"{""type"": ""Point"", ""coordinates"": [26.56298117842062, 38.421917962169736]}"
ngOV0G28aObG5PlWyQX03dlLpQC,13576002,Massalia,Continental Europe,"{""type"": ""Point"", ""coordinates"": [5.382499, 43.296854]}"
ngUB0M88gUBM2VrQeU962jrZvUI,13576008,Emporio,Continental Europe,"{""type"": ""Point"", ""coordinates"": [3.1145495, 42.13342]}"
ngRY5D78dRoJ1SoVbR857goWsRF,13656957,Elaia,Aiolis,"{""type"": ""Point"", ""coordinates"": [27.07374572753906, 38.96795115401593]}"
ngJQ7z58vJgB6KgdtLC35ygakKd,13657275,Aphrodisias,Karia,"{""type"": ""Point"", ""coordinates"": [28.723777909650003, 37.708583262418]}"
ngMT7c88yMzE9NjUwMl6ybjhnMA,13657278,Bin Tepe,Lydia,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[28.05551512829288, 38.589918325115775], [28.046978186467555, 38.59264802716828], [28.032620602489345, 38.59416448346241], [28.01748693289025, 38.592344732065214], [28.00623369139331, 38.589008401368744], [27.99226415022474, 38.586581881667286], [27.97635439500561, 38.586581881667286], [27.9658772391287, 38.59113153884081], [27.95307182639158, 38.59537762543437], [27.938326199602983, 38.591738138015245], [27.92590882967545, 38.57808841697681], [27.928237086533784, 38.56261559687792], [27.927849043723313, 38.55836757319449], [27.94143054208135, 38.55260199661822], [27.96510115350588, 38.550174247089814], [27.984503294017657, 38.548353381147194], [28.00468152014949, 38.54744293088359], [28.027188003143408, 38.54653246909314], [28.040769501501472, 38.54622897926845], [28.054350999859512, 38.54562199577518], [28.06987271226913, 38.54713944490141], [28.07763356847357, 38.552905459544746], [28.079185739714575, 38.56140190144501], [28.07452922599137, 38.575964893861], [28.0683205410281, 38.584155279967405], [28.05784338515215, 38.58900840136985]]}]}"
ngPW8f18bPGHbQmBzPI9cemYqQj,13657281,Atarneus,Aiolis,"{""type"": ""Point"", ""coordinates"": [26.920452117919922, 39.09123329649225]}"
